nli_nr,persona_nr,name,premise,hypo,inneu,inent,incon,final,inentro,entrolevel,persona,outentail,outcon,outneu,age,gender,nationality,education
3,45,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Black male with a college education.,107,0,13,70,male,black,college
3,46,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Black male with a graduate school education.,108,0,12,70,male,black,graduateschool
3,47,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Black female with a high school education.,113,0,7,70,female,black,highschool
3,48,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Black female with a college education.,107,5,8,70,female,black,college
3,49,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Black female with a graduate school education.,107,3,10,70,female,black,graduateschool
3,50,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Asian male with a high school education.,111,0,9,70,male,asian,highschool
3,51,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Asian male with a college education.,110,0,10,70,male,asian,college
3,52,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Asian male with a graduate school education.,109,0,11,70,male,asian,graduateschool
3,53,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Asian female with a high school education.,99,0,21,70,female,asian,highschool
3,54,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Asian female with a college education.,109,0,11,70,female,asian,college
3,55,CbA,A child in red is guided by an adult.,The child is younger than the adult.,2,97,1,e,0.22194073,Low,You are a 70-year-old Asian female with a graduate school education.,110,0,10,70,female,asian,graduateschool
4,1,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,.,6,82,32,,,,
4,2,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old White male with a high school education.,0,96,24,30,male,white,highschool
4,3,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old White male with a college education.,0,98,22,30,male,white,college
4,4,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old White male with a graduate school education.,0,94,26,30,male,white,graduateschool
4,5,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old White female with a high school education.,0,95,25,30,female,white,highschool
4,6,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old White female with a college education.,0,100,20,30,female,white,college
4,7,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old White female with a graduate school education.,1,94,25,30,female,white,graduateschool
4,8,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Black male with a high school education.,3,93,24,30,male,black,highschool
4,9,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Black male with a college education.,1,94,25,30,male,black,college
4,10,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Black male with a graduate school education.,0,93,27,30,male,black,graduateschool
4,11,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Black female with a high school education.,0,90,30,30,female,black,highschool
4,12,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Black female with a college education.,0,89,31,30,female,black,college
4,13,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Black female with a graduate school education.,0,100,20,30,female,black,graduateschool
4,14,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Asian male with a high school education.,0,92,28,30,male,asian,highschool
4,15,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Asian male with a college education.,1,93,26,30,male,asian,college
4,16,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Asian male with a graduate school education.,1,99,20,30,male,asian,graduateschool
4,17,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Asian female with a high school education.,0,93,27,30,female,asian,highschool
4,18,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Asian female with a college education.,0,88,32,30,female,asian,college
4,19,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 30-year-old Asian female with a graduate school education.,0,94,26,30,female,asian,graduateschool
4,20,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 50-year-old White male with a high school education.,0,99,21,50,male,white,highschool
4,21,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 50-year-old White male with a college education.,0,94,26,50,male,white,college
4,22,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 50-year-old White male with a graduate school education.,1,92,27,50,male,white,graduateschool
4,23,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 50-year-old White female with a high school education.,0,93,27,50,female,white,highschool
4,24,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 50-year-old White female with a college education.,0,94,26,50,female,white,college
4,25,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 50-year-old White female with a graduate school education.,0,93,27,50,female,white,graduateschool
4,26,TPD,A pale dog runs down a path.,A dog is laying down inside.,6,1,93,c,0.40734075,Low,You are a 50-year-old Black male with a high school education.,0,100,20,50,male,black,highschool
